lang	filename	speaker	gend	item	inform	itemdur	f0md	f0mn	f0sd	f0hzq05	f0hzq95	f0stq05	f0stq95	f0strange	intmd	intmn	intsd
Catalan	C15_CinformMireia	C15	female	IC	inform	14.48	215.0782913149872	222.04421786566223	36.88461137847651	181.40062860285093	276.6068159720308	90.03642761517327	97.34031476026854	7.303887145095274	78.29036247969256	78.68235342764885	5.533597236169926
Catalan	C16_1form	C16	female	I1	pol	9.24	187.96303980006442	193.04033187995958	40.21650305453671	94.01799404801154	253.35543394869907	78.65837991372504	95.82022751495609	17.161847601231045	77.83770992043549	78.58280924220269	6.214688206390836
Catalan	C16_1inform	C16	female	I1	inform	12.72	186.2690528820496	195.59173482238577	38.72094768576215	163.23895519968474	248.47626892808475	88.21009841973445	95.48357104463015	7.273472624895703	76.72561766534852	78.00877635056955	6.64095536424629
Catalan	C16_2form	C16	female	I2	pol	12.28	186.1694894295827	189.86787779641602	32.390268648534054	157.4189923045928	231.0360408544684	87.58158911116874	94.22368583334816	6.642096722179417	77.2150109899664	78.16817650970047	6.312872814251891
Catalan	C16_2inform	C16	female	I2	inform	14.52	184.8920823518525	187.27358342312738	52.30406293673742	90.91890907144999	273.4879315776332	78.0781009225529	97.14398666146941	19.065885738916506	75.94973480927924	78.0315165015875	6.909836055832557
Catalan	C16_3form	C16	female	I3	pol	13.32	192.42311171023636	195.45085512325417	30.35984393464435	158.24393938907988	244.76167413921766	87.67207722222408	95.22280141624863	7.5507241940245535	73.88052043431409	77.15281401395362	6.728006667481787
Catalan	C16_3inform	C16	female	I3	inform	11.24	201.48904269220054	198.92423416327327	31.54408855249091	164.41411595164377	229.36003502348947	88.33428429904856	94.0976426372002	5.763358338151633	73.26561066471871	77.72625141753777	7.259034811724623
Catalan	C16_4form	C16	female	I4	pol	14.12	188.77520325636743	184.06744081653267	39.430157043348544	87.87614200100964	222.51781005750243	77.48879045285408	93.57332402173014	16.08453356887607	77.64842945339846	78.2033738781136	6.371455560219859
Catalan	C16_4inform	C16	female	I4	inform	13.2	183.44302035012726	190.11981417090593	34.87298713495184	152.53776385104834	254.4542811185627	87.03616290122399	95.8950419864948	8.858879085270814	76.92639298069972	77.87895189950481	6.4052294348445065
Catalan	C16_5form	C16	female	I5	pol	14.12	189.57206303085894	193.44747756193257	30.976281924269344	168.92447023893152	236.24255984442783	88.80281372459473	94.60950099165949	5.80668726706476	77.60461329948495	77.98231737889226	5.949876205441826
Catalan	C16_5inform	C16	female	I5	inform	15.68	180.4640214130078	189.90716436520577	39.94551342485334	157.10130220780718	244.6566683815094	87.5466159260017	95.21526476413428	7.668648838132569	76.9057313675839	78.00431967928779	6.240211435209493
Catalan	C16_Cform	C16	female	IC	pol	15.76	185.02205942079277	189.1705240129651	42.167110993280474	93.17874475390524	254.26493297556408	78.5031478727092	95.88226303496607	17.379115162256866	77.61716757379531	78.358754773694	6.155419166036269
Catalan	C16_Cinform	C16	female	IC	inform	27.56	192.43262483927563	198.49079884556608	35.87790615200962	163.9877047371493	250.5677369804992	88.28932607981208	95.62868220668705	7.339356126874961	76.98890832923647	78.35862870184455	6.509937948197577
Catalan	C17_1form	C17	female	I1	pol	12.2	181.12108138768787	170.18397820566426	40.709567592407744	83.20650727658881	215.79313709739873	76.54349204513365	93.04205653734681	16.498564492213163	73.88756283640794	75.8583737016912	9.353373814919134
Catalan	C17_1inform	C17	female	I1	inform	10.28	196.20659727768268	201.212796377582	21.028052043448938	178.42201897468337	250.0491697458581	89.74979825058502	95.59259483932072	5.842796588735709	77.98133910171147	77.86972133627333	8.30457163378189
Catalan	C17_2form	C17	female	I2	pol	18.68	191.83282588831804	192.45612823035106	13.8585559911831	175.39942522401122	214.91548287607105	89.4540024833654	92.97150645227202	3.517503968906624	75.92302375352575	76.76947802875304	9.745751072580457
Catalan	C17_2inform	C17	female	I2	inform	11.96	207.88260294650718	213.20390397485255	28.672645251243228	174.94966252360678	266.88380019786587	89.40955285690626	96.72081511876868	7.311262261862424	77.50411306968866	77.9432012499055	8.58574245069447
Catalan	C17_3form	C17	female	I3	pol	17.64	193.45420732836251	189.88629480313284	25.093337277537422	163.8770795016877	216.96986797624385	88.27763924178912	93.13621065011175	4.858571408322632	75.80464219799384	77.12266083053764	9.321508743113677
Catalan	C17_3inform	C17	female	I3	inform	12.76	197.54244695722934	203.34839733470025	23.541281998693442	181.88384822740502	233.7989990071262	90.08248322710473	94.42949920369166	4.347015976586931	75.65566629974734	77.38630310139088	9.235378466462285
Catalan	C17_4form	C17	female	I4	pol	16.12	193.02250264578097	195.23214148656737	11.782370211375799	178.39391363905168	218.0847921868497	89.74707078319098	93.22494420453017	3.477873421339197	76.69618343304558	77.93264381097123	9.026943212488067
Catalan	C17_4inform	C17	female	I4	inform	10.36	196.3126302404294	201.96443634769716	24.971564480622387	178.40146150701807	257.02875244152045	89.74780348776912	96.06943133824463	6.321627850475508	77.92431204156543	77.83620117132483	8.412687962130466
Catalan	C17_5form	C17	female	I5	pol	15.36	189.70769630937133	192.68567602392037	14.880912051652034	175.54722564891603	221.552866885907	89.46858462929951	93.49808518505208	4.029500555752563	75.91342455042842	77.01531644906046	8.882550247641571
Catalan	C17_5inform	C17	female	I5	inform	10.8	193.52848183919969	200.7199926575404	24.832537187029164	177.35211071920605	263.415977335955	89.64567227268742	96.49438494152825	6.848712668840832	76.99462989589102	77.35796929958512	9.564460471249893
Catalan	C17_Cform	C17	female	IC	pol	12.2	194.51112139669877	198.06054631636042	15.447694430428728	179.65355324115987	231.91500962321732	89.8688834640075	94.28942797435893	4.420544510351434	77.6801448772409	77.93072908855491	8.605186562028306
Catalan	C17_Cinform	C17	female	IC	inform	13.32	203.34880639863877	207.26569373516125	21.11928744119933	180.55185505147472	245.71450287956287	89.95523319455297	95.2900704312328	5.334837236679832	76.81392884922735	77.51453488846487	9.376934920239865
Catalan	C18_1form	C18	female	I1	pol	12.76	191.52723736052656	197.98389598622873	21.83558646854498	175.24345200300465	243.93602376587867	89.43859492248218	95.16430819961316	5.725713277130978	63.3512143642509	65.93357297409993	9.253089929748949
Catalan	C18_1inform	C18	female	I1	inform	7.48	231.802181996946	240.21395781398596	57.339825134195586	180.8372654552557	371.8829428279609	89.98254100728424	102.46433045390228	12.481789446618038	62.77210555169242	70.03132474664645	11.919299611876768
Catalan	C18_2form	C18	female	I2	pol	19.24	189.70665941812257	194.92287280046142	26.453990593706123	168.32956941228025	234.66488647487574	88.74173687905233	94.49349601394252	5.751759134890193	64.74210382956896	66.71700040912334	9.31016095351891
Catalan	C18_2inform	C18	female	I2	inform	4.6	199.42263940649082	209.54227224248615	30.945222979882104	174.3564753349565	273.9250510364825	89.35075339389697	97.17164781668468	7.820894422787717	60.743469466943864	68.18496617221122	11.629101082970568
Catalan	C18_3form	C18	female	I3	pol	11.72	196.83963261118774	205.23031891282994	23.55825432084058	180.68438158512845	253.94907958688637	89.96793593010918	95.86074373152827	5.892807801419096	62.18546349395013	66.1471260835492	10.134840965500931
Catalan	C18_3inform	C18	female	I3	inform	13.76	203.76915304484183	211.31055309866434	24.916925156059477	181.86099484867322	252.50274636861846	90.08030806402381	95.76185561240044	5.681547548376628	64.82452695196345	68.77434743920894	9.811500503004304
Catalan	C18_4form	C18	female	I4	pol	22.32	192.56318544806896	197.78937815041206	21.31455530244961	175.72095100596323	240.13130866681223	89.48570846758122	94.8921021955353	5.406393727954082	62.66418499765058	65.77952942991624	9.114087514459408
Catalan	C18_4inform	C18	female	I4	inform	11.64	198.26428423746898	201.5358812931168	16.92689156346468	179.43015540224928	231.87648793435466	89.84733847263485	94.28655214492865	4.439213672293803	63.42884140368852	65.94536674501177	10.664530677968582
Catalan	C18_5form	C18	female	I5	pol	17.6	191.98100996232384	200.51264476027106	23.079598584264016	178.96451754337465	248.44644628193305	89.80235714523026	95.48147338207184	5.67911623684158	64.28653011678072	67.99430893247892	8.731356321638414
Catalan	C18_5inform	C18	female	I5	inform	7.44	226.498521178908	226.44738934784488	27.428085768598073	182.37664770305463	270.750643917693	90.12932629475644	96.96981872588839	6.840492431131949	68.20855233210679	71.43304430788294	12.2616280429317
Catalan	C18_CformSara	C18	female	IC	pol	9.72	192.81869541698657	198.3818997883237	20.219792973805184	177.12906272456104	245.7651009569995	89.62388553891014	95.29363505803207	5.669749519121922	63.605858222842514	66.97243793023205	9.908972599635964
Catalan	C18_CinformSara	C18	female	IC	inform	13.92	207.05474417618018	214.32195912341695	31.506117249822253	176.61709091955888	270.28081504650856	89.5737733181316	96.93978357438966	7.366010256258065	68.72489328479867	71.20322457363174	10.429004614617222
Catalan	C19_1form	C19	female	I1	pol	15.2	222.34117968805774	229.689615846267	31.23250973041891	196.45030002972422	298.0373425148094	91.41624538469414	98.63219131795353	7.215945933259391	66.7043930209567	68.50241685243898	11.199354911681956
Catalan	C19_1inform	C19	female	I1	inform	8.16	211.26028994857413	216.9188169880974	24.271306779817557	184.65684773255535	265.8394718311375	90.3444354350918	96.65282156687196	6.308386131780168	62.25336688559925	66.27125875097904	10.052522852930341
Catalan	C19_2form	C19	female	I2	pol	27.8	206.9820855978521	204.77486435909367	37.07046912830319	99.68680802258704	255.34015371142942	79.67196517871541	95.95528204939443	16.283316870679016	64.32415407812314	68.25849844454625	9.70168494425275
Catalan	C19_2inform	C19	female	I2	inform	16.52	206.593183012815	211.53158560574823	24.405389405337356	186.29063600087068	263.87041076035575	90.49693579402654	96.52422799506587	6.02729220103933	62.019433223271754	65.60874500060378	10.454391744208104
Catalan	C19_3form	C19	female	I3	pol	27.8	211.29634614420203	212.6178609339572	32.25875581960419	170.94691086884168	258.0326726631585	89.00885403345663	96.13691931520387	7.12806528174724	65.03891218827431	68.93740377048347	10.024514610554938
Catalan	C19_3inform	C19	female	I3	inform	15.84	216.63477715897628	226.0783137903674	38.54695883142314	189.79033979155093	277.9994466445234	90.81914564893538	97.42725816582968	6.608112516894309	63.01703176782078	67.86555462189853	10.293452678339918
Catalan	C19_4form	C19	female	I4	pol	26.72	214.8328822326706	218.86086194364012	29.18416772760246	187.37996440349588	266.4355087452751	90.59787353279832	96.69169551994197	6.093821987143656	65.57018043599872	68.55479964694575	10.475926727919816
Catalan	C19_4inform	C19	female	I4	inform	11.76	204.00738744431376	221.06112818305334	59.02690775751524	98.72709780956427	342.3782206978025	79.50449055200282	101.03336543561551	21.528874883612687	63.28892552752454	66.17585092559878	10.809993244437576
Catalan	C19_5form	C19	female	I5	pol	31.84	202.13838998867396	205.8093076792172	23.97661603488291	178.9667644393785	252.61188616432065	89.80257443424367	95.76934421063129	5.966769776387622	62.99072166794522	65.9261037763943	9.001918704540977
Catalan	C19_5inform	C19	female	I5	inform	12.12	202.15328164605148	209.97588465438437	27.16418563904226	186.99154797994575	260.57127476687646	90.56195100567179	96.306410762106	5.74445975643421	62.38295924786415	65.69232818223394	10.13674067732644
Catalan	C19_Cform	C19	female	IC	pol	17	209.75689433817405	216.58317122497968	41.057016503746425	185.19849681270648	289.19541604307693	90.39514280995012	98.11080916011569	7.715666350165577	65.11819949855312	67.8836566239797	10.23916802790053
Catalan	C19_Cinform	C19	female	IC	inform	13.88	208.37151476482518	213.20125817236428	32.436695725881165	182.13701756459707	269.0310961744559	90.10656426629117	96.8595495270597	6.752985260768526	64.44286269910113	67.34504827926101	9.827389607302344
Catalan	C1_1form	C1	female	I1	pol	36.96	224.8372827254987	230.48810758332672	35.63714395719705	205.04064980456735	259.20693145068077	92.15719374761382	96.21552584359792	4.058332095984099	76.02507424838423	78.57268218391559	6.737420730803713
Catalan	C1_1inform	C1	female	I1	inform	18.72	237.5792912865159	253.60977583833238	59.736940602791016	211.36598898009345	447.4724158885349	92.68319175771832	105.66785390035449	12.984662142636168	77.30245825526634	78.70896936840487	6.235346025724593
Catalan	C1_2form	C1	female	I2	pol	44.24	228.51975970024543	235.27941523917318	41.10939254017232	203.42506048332845	278.74318243018433	92.02024315609512	97.4735122924405	5.453269136345384	77.27998995757221	78.65015190185495	6.412853225329255
Catalan	C1_2infrom	C1	female	I2	pol	2.246770833333333	246.89125514215328	245.85605088285607	9.844986648268877	225.2070309591943	261.46201926079084	93.78129404995289	96.36548952747142	2.5841954775185343	80.39321426242981	80.4270931547997	4.089136602269257
Catalan	C1_3inform	C1	female	I3	inform	33.2	241.3432910599911	249.21293774806975	36.46028190394638	208.43898743928898	312.14059151406525	92.44177602541772	99.4326242408326	6.9908482154148714	78.67335585949603	79.25119129352596	4.978726080265668
Catalan	C1_4form	C1	female	I4	pol	34.04	233.33246012776002	238.3539717589687	36.79552937228373	210.07133752033613	272.50273579506955	92.57682559233695	97.08151646270086	4.504690870363916	76.02641426148915	78.4112737668699	6.7420919120174885
Catalan	C1_4inform	C1	female	I4	inform	23.24	225.91256976311533	231.1540015767318	30.13684969115312	196.21374403487982	271.0923299463654	91.39536063294048	96.99168357573627	5.596322942795794	77.77123174874885	78.71050520354976	5.429749221003175
Catalan	C1_5form	C1	female	I5	pol	38.6	235.66407643065168	240.80437338404016	29.364439244112646	208.95236798368393	289.79392377755426	92.48436330744002	98.14660242382051	5.662239116380491	78.59981677235255	79.00305294072788	5.999060857169223
Catalan	C1_5inform	C1	female	I5	inform	14.6	235.04447612388776	241.9931846375089	42.82765814972008	195.5459841030873	313.6345227571308	91.33636648539026	99.515270993728	8.178904508337737	77.61632719406629	78.59195002156737	5.788791444790089
Catalan	C1_Cform	C1	female	IC	pol	28.12	243.30905257867482	253.07734503672327	40.04710520814374	211.56429948623665	315.5868548130604	92.69942863792886	99.62271051239983	6.923281874470973	75.80263489567432	78.41396785778805	6.7449071076774105
Catalan	C1_Cinform	C1	female	IC	inform	23.6	249.72513125560647	253.01280105201903	30.793998657553264	211.00970390885686	307.9369794839554	92.65398644107172	99.19789408795219	6.54390764688047	78.0241315858787	78.67417739889856	5.946352609974604
Catalan	C20_1form	C20	female	I1	pol	10.88	238.61028905513854	240.0540512388304	18.68273565351946	211.15873330231878	275.68670672748556	92.66620927721198	97.28263066427411	4.6164213870621325	75.81426262839963	76.85173478778617	8.343042812378046
Catalan	C20_1inform	C20	female	I1	inform	11.52	246.08842733151945	250.73786467026892	22.975455733647014	221.45200310298011	299.75483079466335	93.49020284012393	98.73161748216462	5.241414642040695	76.58484475654764	77.06077993943504	7.632351570329542
Catalan	C20_2form	C20	female	I2	pol	19.32	234.2945718809845	234.81886066096308	15.40496182699259	209.88342513447932	263.19235532536777	92.56133311539807	96.4796836530136	3.918350537615524	76.11793187885755	76.8304068593637	8.514825206990952
Catalan	C20_2inform	C20	female	I2	inform	15	229.87856169523667	233.7691334550318	22.290065535844544	204.85152736897984	279.6960059346189	92.14121806391638	97.53258991837657	5.391371854460189	76.41432258770362	76.87996682889616	8.611290412531242
Catalan	C20_3form	C20	female	I3	pol	11.64	238.614259625644	233.73119161041913	19.99158755175012	199.0906344836903	261.0672985332942	91.64737848849663	96.33933525754298	4.691956769046357	76.55209140357871	76.98397612278855	8.037360299061278
Catalan	C20_3inform	C20	female	I3	inform	11.08	242.60537705645172	245.03309014370373	21.361774537000606	210.38088168876234	284.57780606357505	92.60231704650285	97.83213521561625	5.2298181691134005	75.9283644839704	77.0040029824084	8.401171954035584
Catalan	C20_4form	C20	female	I4	pol	21.8	233.51803950163546	238.33937594957882	23.53466865691029	209.81992944686175	279.93864087506523	92.55609395811965	97.54760194411125	4.991507985991603	76.35686540030655	76.89877198717332	8.056663192317554
Catalan	C20_4inform	C20	female	I4	inform	11.24	246.08842733151945	250.73786467026892	22.975455733647014	221.45200310298011	299.75483079466335	93.49020284012393	98.73161748216462	5.241414642040695	76.81405483601594	77.16553722711636	7.427827506436254
Catalan	C20_5form	C20	female	I5	pol	14.68	243.05683689037537	244.32695216804805	26.85975814909631	213.35136407237948	271.62444314602004	92.84505028743065	97.0256339322875	4.180583644856853	76.63252036516121	77.02916673900984	7.731087073853004
Catalan	C20_5inform	C20	female	I5	inform	6.48	233.18324926241252	240.50699523555403	27.43311501889859	204.30868296717895	296.28734924754207	92.09527972753558	98.53023760858645	6.434957881050863	76.63602985604888	76.88227062176396	9.284207474467992
Catalan	C20_Cform	C20	female	IC	pol	9.6	245.52793461705258	250.09794763691716	23.828713992884257	215.62643511323296	292.27703876801894	93.02868297163398	98.29431222527559	5.265629253641606	77.92391958563887	77.77399153945247	6.899811924412209
Catalan	C20_Cinform	C20	female	IC	inform	17.16	238.0981729222571	240.20319886766856	24.85383566462318	204.22728941038358	281.11011615190347	92.08838127181254	97.61989764326623	5.531516371453691	76.91356916135719	77.29795746847005	7.512369752609518
Catalan	C2_1form	C2	female	I1	pol	17.16	212.64800769644737	209.707704535559	34.05738846442286	106.06115309024774	248.1101656941224	80.7450299384775	95.4580444402756	14.7130145017981	64.04066569017141	66.7916298148962	10.36752126937363
Catalan	C2_1inform	C2	female	I1	inform	6.84	211.57149889570962	209.37532765753835	35.9659034610492	104.46875903519103	264.0966459675711	80.48251535358212	96.53906585521524	16.056550501633126	61.035600952661525	66.23975439759054	10.885067804904896
Catalan	C2_2form	C2	female	I2	pol	23.4	215.2135593303391	222.58957504309666	24.898486905033515	196.1711111848791	276.89092519138984	91.39162546134659	97.35808537307963	5.96645991173304	63.96199822308277	66.29659662960084	10.513816829419348
Catalan	C2_2inform	C2	female	I2	inform	7.28	225.12817780904237	232.355201870869	25.904368077234775	203.21383894577045	287.1595271562873	92.00225795322963	97.98850259949008	5.986244646260445	58.891581273029715	64.13304690576949	10.847497714404007
Catalan	C2_3form	C2	female	I3	pol	16.44	215.37154477466046	221.25508321896632	24.45134959609724	192.53556502599994	275.5239386180764	91.0677684382246	97.27240370256133	6.20463526433673	60.020485234745216	63.65003855203015	9.943140798457188
Catalan	C2_3inform	C2	female	I3	inform	9	209.0455806791751	215.63024500663525	22.23269415861803	188.09505455248708	257.0477612294719	90.66381434129065	96.07071162516385	5.406897283873207	62.34387414379046	66.09668315628988	10.668367326504933
Catalan	C2_4form	C2	female	I4	pol	12.52	207.2564625340968	209.36603266050614	26.725849231847373	185.885162822564	244.59837913740975	90.4592133456207	95.21125201303877	4.752038667418077	63.03480547686884	66.08331261936729	9.82607908075589
Catalan	C2_4inform	C2	female	I4	inform	8.68	222.29995902751995	227.2083012169711	32.990579581518034	151.55310605065358	281.58885288870374	86.92415531701184	97.64935538712739	10.725200070115548	62.560872318147744	66.17519455205147	10.522780376179034
Catalan	C2_5form	C2	female	I5	pol	18.76	211.05896965851366	214.08664937037966	27.292558302251702	191.54107007650185	257.9733328104556	90.97811929523006	96.13293651373343	5.154817218503368	63.28182360019254	66.18618413735105	10.525324190769464
Catalan	C2_5inform	C2	female	I5	inform	8.72	212.47753144300484	219.00520298915148	25.93441951326037	192.93060212029135	281.19493803684713	91.10325822996093	97.62512175965222	6.521863529691288	58.77269788677638	63.89030731719663	10.475387694109633
Catalan	C2_Cform	C2	female	IC	pol	14.68	216.2171950725524	220.75664515796964	19.762359498583724	199.70031677875681	258.6027028217215	91.70031330315668	96.17512103838094	4.47480773522426	64.91575857433013	67.69954530508127	9.057422540589926
Catalan	C2_Cinform	C2	female	IC	inform	14.04	221.8242273828438	222.5984095525935	37.93069637543535	138.75761466371313	276.85432714244524	85.39707566420435	97.35579910318758	11.958723438983228	64.30138697414127	66.72788729404749	10.08383154345153
Catalan	C3_1form	C3	female	I1	pol	9.56	209.88908514613638	215.93822820624104	42.484034801316184	161.0713794349114	293.83545544870736	87.978676238177	98.38636725212068	10.407691013943676	75.94736589946464	77.50750048994249	6.099717474264863
Catalan	C3_1inform	C3	female	I1	inform	8.92	227.01182779015483	236.50522728356356	43.87698523539179	192.11920852780977	337.77703620630683	91.03029546338675	100.79911892078577	9.768823457399023	76.31828247664089	77.76565124492525	6.446506476682936
Catalan	C3_2form	C3	female	I2	pol	10.8	225.1013923303749	230.1400613736333	31.442127205431888	195.8864455909544	284.1731283434359	91.36648514036827	97.80751564600443	6.441030505636164	76.06850122139394	77.68952465528113	6.246854143926518
Catalan	C3_2inform	C3	female	I2	inform	9.2	210.12056582860887	214.695322074951	26.670325170386057	182.44045730474815	260.4996721395599	90.13538257611579	96.30165295833963	6.166270382223843	76.32089147113889	77.67649829302005	6.19940895316919
Catalan	C3_3form	C3	female	I3	pol	10.48	206.79656383073223	217.3899823086903	47.6956579472945	169.8175614765078	324.54207612412927	88.89409527496859	100.10706566967093	11.212970394702339	75.76381940256171	77.31960538514973	6.084956557651068
Catalan	C3_3inform	C3	female	I3	inform	7.52	222.98654622679018	234.33016068832552	55.84548592132625	175.58051927736298	361.39711155810005	89.47186771181666	101.96929398214108	12.497426270324425	76.11768329757503	77.54437800834101	6.612467577715009
Catalan	C3_4form	C3	female	I4	pol	11.68	216.45328358939523	219.54478345805222	32.963989335687636	179.15442202964314	275.53246832660716	89.8207181083042	97.27294188913419	7.452223780829982	75.24385274051363	77.67043114487291	6.527889102927041
Catalan	C3_4inform	C3	female	I4	inform	9.64	216.44547082324874	223.31778574703748	42.79074047401709	178.94779542289808	281.28544375995926	89.80073936849591	97.63058892678484	7.829849558288927	76.07671299896433	77.62865120785291	5.546937433258114
Catalan	C3_5form	C3	female	I5	pol	8.56	219.608590933144	228.27514526420663	50.63151857855116	161.9641714439695	338.7255988578998	88.0743641826932	100.8476534417234	12.773289259030193	74.67688374489464	77.27739185363205	6.321279771780551
Catalan	C3_5inform	C3	female	I5	inform	7.24	239.8335217841859	234.06283793134327	47.19581829053336	171.81932880756935	296.2635868112186	89.09696045143156	98.52884391805236	9.431883466620803	71.3583553825841	76.43991410536364	6.8191125016132155
Catalan	C3_Cform	C3	female	IC	pol	7.68	214.90413809202667	233.33830615798317	57.10586506778974	176.90176246141817	384.6079849789754	89.60162747271325	103.04693345939187	13.445305986678619	76.57176490176263	77.76398569662571	6.714879365408228
Catalan	C3_Cinform	C3	female	IC	inform	9	245.67946103860965	246.3413939549962	46.860514092809645	179.66650685833093	312.0468381920014	89.87013192976653	99.42734431607391	9.557212386307384	76.55191737506053	78.02262955554836	5.947529558538474
Catalan	C4_1form	C4	female	I1	pol	16.28	212.24403226462158	216.17979589513322	23.832271565861713	184.20822118755316	258.4441230656805	90.30232339334788	96.16449969366722	5.862176300319348	75.65600949823268	76.7991194926543	9.12118044425323
Catalan	C4_1inform	C4	female	I1	inform	13.16	199.43912455396497	204.38070958269506	19.22391911985059	181.77408429282258	245.87905758088212	90.07203252235962	95.30166056750863	5.229628045149013	75.78981218327525	76.50199521820808	9.096569323074668
Catalan	C4_2form	C4	female	I2	pol	21.76	200.12043632272278	202.9597979616094	24.249182741040965	171.6521619532884	236.33998231251013	89.08013010086735	94.61663804976996	5.53650794890261	76.6186180360929	77.46655039329347	8.300803610045522
Catalan	C4_2inform	C4	female	I2	inform	20.4	196.71616391474635	201.7096343765753	20.03995842549735	179.25432421385204	236.20807979951013	89.83036414519248	94.60697164188606	4.776607496693586	75.33295365136806	76.46123804747533	9.549760742401151
Catalan	C4_3form	C4	female	I3	pol	17.6	193.93452656303717	197.26210009990024	17.328031663543427	176.0489479332956	230.57487070551338	89.5179931117396	94.1890941171529	4.6711010054133055	76.17955103129437	76.43104481909965	7.723851019581814
Catalan	C4_3informAlbaDomingo	C4	female	I3	inform	12.24	201.29299100356374	205.84966778359325	17.276169583354594	183.21534203011353	240.68565329800649	90.20875187392008	94.93207584414412	4.723323970224044	76.07162364975495	77.00301765730354	8.098015219704733
Catalan	C4_3inform_	C4	female	I3	inform	12.24	201.29299100356374	205.84966778359325	17.276169583354594	183.21534203011353	240.68565329800649	90.20875187392008	94.93207584414412	4.723323970224044	76.07162364975495	77.00301765730354	8.098015219704733
Catalan	C4_4form	C4	female	I4	pol	31.56	196.0667871277305	199.0154855833548	17.733251237978667	175.35059904774084	231.9062745135101	89.44918258324674	94.288776502533	4.8395939192862585	76.26497493768449	77.08115082591715	8.437575964990195
Catalan	C4_4infrom	C4	female	I4	pol	12.96	206.61064801226314	208.74629127120673	20.711963654699844	182.92174732520192	238.8660033722259	90.18099318879081	94.80068561435792	4.619692425567109	77.19661402032352	77.38619379028722	8.244624605143168
Catalan	C4_5form	C4	female	I5	pol	16.72	201.39643032909424	205.91468348230572	21.741532753942593	181.6658738105844	242.12185815296712	90.0617233649399	95.03507000804251	4.973346643102616	76.24369849464618	76.7741165480277	9.07947699635327
Catalan	C4_5infrom	C4	female	I5	pol	11.36	196.58121664897214	202.19717818650048	21.363245781813784	176.0268638077618	248.31787578454453	89.51582121262416	95.47253080342922	5.956709590805062	75.81282534059342	76.62245211794378	8.101722945658977
Catalan	C4_Cform	C4	female	IC	pol	20.8	204.75787586225093	208.07599128095472	18.018072807398934	181.73857527155272	241.34419913263548	90.06865032602153	94.9793800307442	4.9107297047226695	77.12077514293074	77.24162745514509	8.227874705376355
Catalan	C4_Cinform	C4	female	IC	inform	10.52	205.50944072352016	214.52066559158953	28.57226953871433	183.56992926845933	260.49673549474005	90.24221702810273	96.30145765161595	6.059240623513219	77.88980919618143	78.07646876039419	7.608762383915096
Catalan	C5_1from	C5	female	I1	pol	22.8	213.30960896268988	218.25529358589384	20.832171244960843	199.0445526827926	250.91730339261815	91.64337094801036	95.65281429398125	4.009443345970894	77.32689918963099	78.23507381257191	5.693192233492431
Catalan	C5_1inform	C5	female	I1	inform	19	214.48450195032234	208.67228284834582	44.53830680110874	103.59160702911444	264.5075410428623	80.33715889339562	96.56597435265387	16.228815459258243	75.60818102228893	77.1941021708537	6.348457174950561
Catalan	C5_2form	C5	female	I2	pol	28.68	209.44041321776317	206.94609308083182	23.439940391483624	189.72088112629294	229.55704004901742	90.81281594441138	94.11250640384132	3.2996904594299394	77.39058050886715	78.02745134643936	5.1727866799092705
Catalan	C5_2inform	C5	female	I2	inform	21.08	211.85702737561448	202.4844094059705	44.414105154982096	103.3803931269799	255.3556459462782	80.30182539191686	95.95636975887207	15.654544366955207	77.58958984260887	78.17720183778353	5.885554011719177
Catalan	C5_3from	C5	female	I3	pol	20.4	216.91916387887773	214.98413236042367	31.63319163213519	114.34896095887639	251.84705229276048	82.04759249784003	95.7168475047191	13.66925500687907	77.45836280890671	78.30999106062698	5.417216125506675
Catalan	C5_3inform	C5	female	I3	inform	18.96	221.84692876580368	225.970494717492	31.07183528082227	202.07747646239088	263.7599035612333	91.90517657765292	96.51695588337326	4.611779305720333	77.6460476763899	78.24889127924851	5.567617656165594
Catalan	C5_4form	C5	female	I4	pol	38.2	212.94562767014264	205.86492577584002	50.595221929313944	103.20711121093035	262.73936186875676	80.27278282820869	96.44986249729422	16.17707966908553	77.31667490131038	78.26275077242093	5.579924656304879
Catalan	C5_4inform	C5	female	I4	inform	26.36	218.8176519827268	219.7276460513147	29.31089005933894	197.111498026009	260.04111887085924	91.47441064994354	96.27115116608532	4.7967405161417815	77.65112861643749	78.42968441946155	5.5521701303860835
Catalan	C5_5form	C5	female	I5	pol	32.92	216.75436029444097	215.183109547077	48.35717917516771	107.34272746404011	274.6959841029728	80.95296688172279	97.22030341671758	16.267336534994797	77.01246598455947	78.21112291741127	5.71998985379889
Catalan	C5_5inform	C5	female	I5	inform	16.88	206.59759313684805	194.81869668722118	54.8435172536224	101.24129916759817	274.225504436883	79.93984920183996	97.19062373188919	17.250774530049227	76.6031325310543	77.69869532353896	5.473334307116026
Catalan	C5_Cfrom	C5	female	IC	pol	23.56	222.3230245128879	218.82849515583337	40.57471550680329	112.54766258745424	272.74764013372607	81.77270682780923	97.09707471968946	15.324367891880229	77.67010946809836	78.50704306182755	5.8538682902344075
Catalan	C5_Cinform	C5	female	IC	inform	18.2	225.0270485654568	239.2532276079437	61.7858266263768	191.9110307311998	338.49684495788244	91.0115175064414	100.83590740140464	9.824389894963247	77.40481496018013	78.18220029254496	4.994358447951809
